,000016.SH,000016.SH,000016.SH,000300.SH,000300.SH,000300.SH,000905.SH,000905.SH,000905.SH,000852.SH,000852.SH,000852.SH
,open,close,volume,open,close,volume,open,close,volume,open,close,volume
date,,,,,,,,,,,,
2008/9/5,1799.396,1796.961,811021100,2193.038,2183.432,2165448000,2193.565,2148.741,1746200800,2005.304,1952.604,819226942
2008/9/8,1805.411,1770.373,810616100,2189.822,2126.518,2218655400,2146.755,2039.889,1589464500,1946.846,1847.385,800034288
2008/9/9,1779.133,1780.729,671099300,2135.223,2139.145,1762429800,2044.301,2057.561,1275528300,1850.496,1864.155,678055224
2008/9/10,1769.877,1781.776,843237600,2124.965,2143.176,2205784400,2044.032,2072.808,1534172300,1850.623,1883.982,794615673
2008/9/11,1774.025,1709.795,927223000,2135.453,2072.126,2217678100,2068.175,2034.247,1317529500,1876.911,1838.227,720290604
2008/9/12,1711.094,1711.959,736534300,2071.061,2077.846,1919702000,2032.355,2038.66,1049669100,1834.542,1836.743,595544100
2008/9/16,1673.791,1615.581,1593848800,2050.316,2000.651,3356326100,2036.379,1993.461,1494107700,1836.263,1795.372,710972079
2008/9/17,1589.304,1532.958,1714176700,1981.252,1929.135,3286224200,1988.783,1956.035,1418320200,1793.485,1764.197,740016855
2008/9/18,1481.101,1508.523,2399133400,1876.965,1895.99,4782026300,1915.318,1899.323,2114782700,1726.393,1710.748,1039171974
2008/9/19,1649.187,1650.537,1295111800,2065.779,2073.113,3652540400,2072.614,2086.826,2308375500,1861.826,1877.695,1045297422
2008/9/22,1785.32,1780.375,4533708200,2228.366,2207.614,10199387300,2213.527,2182.792,4624438100,1990.888,1963.298,2035655064
2008/9/23,1731.857,1726.13,4420934100,2141.6,2123.478,7836561700,2108.509,2042.197,2744620200,1897.881,1832.158,1183584583
2008/9/24,1681.98,1736.119,2348233300,2072.652,2138.853,4532818000,2006.013,2088.549,2176641600,1802.981,1877.346,1031370334
2008/9/25,1740.569,1808.808,3450743400,2143.729,2223.532,7423791200,2091.387,2138.065,3483687500,1878.098,1921.029,1501465650
2008/9/26,1816.784,1811.339,2509473200,2234.459,2243.657,5942994300,2144.516,2136.001,2680439100,1927.413,1917.374,1216464336
2008/10/6,1788.966,1712.714,1892859300,2206.563,2128.696,4557526400,2092.351,2054.042,2098255000,1879.289,1855.121,1051698413
2008/10/7,1639.135,1678.266,1897757400,2043.923,2102.448,4306532500,1994.02,2046.191,1870602800,1800.184,1849.969,891382171
2008/10/8,1623.282,1600.502,1701746700,2041.991,2022.881,3687470000,2005.913,1995.61,1663567800,1816.724,1807.691,844516453
2008/10/9,1629.266,1587.041,1449230400,2059.585,1995.297,3358231100,2034.554,1969.815,1574933700,1839.676,1781.023,795008393
2008/10/10,1519.463,1528.135,1844643100,1913.265,1906.96,3915159300,1901.029,1837.404,1914746900,1717.471,1646.934,868187588
2008/10/13,1519.66,1613.839,2092345900,1889.754,1985.486,4353812000,1814.538,1872.947,1724762500,1621.043,1686.877,813971088
2008/10/14,1675.404,1564.727,2494191300,2054.408,1934.619,5433194600,1932.081,1816.32,2164438200,1735.287,1629.739,981124258
2008/10/15,1543.239,1548.519,1371765500,1911.032,1914.356,3189239800,1801.393,1806.791,1400405000,1612.58,1615.776,638396932
2008/10/16,1478.451,1473.254,1638312000,1833.482,1820.903,4052964800,1741.122,1704.565,1765187100,1556.04,1524.317,862487858
2008/10/17,1489.529,1480.162,1145837400,1837.914,1833.262,2871542000,1717.579,1726.4,1381088700,1534.437,1547.959,731645562
2008/10/20,1474.968,1531.692,1272874200,1828.414,1896.733,3327715200,1725.557,1786.564,1673895100,1545.529,1606.022,842962063
2008/10/21,1534.935,1514.129,1435482500,1901.244,1881.406,3890839500,1793.655,1782.664,2006458400,1610.457,1611.727,1122895333
2008/10/22,1491.915,1470.922,1448474700,1854.6,1833.323,3296857200,1765.615,1748.84,1668201000,1593.794,1580.886,948822387
2008/10/23,1433.808,1459.197,1611022300,1794.681,1834.78,3575865400,1716.298,1766.59,1546669200,1552.355,1597.614,892602981
2008/10/24,1457.193,1408.126,1537091100,1831.463,1781.598,3298066800,1764.811,1741.181,1594093800,1595.156,1575.055,850359065
2008/10/27,1379.528,1305.705,1476379400,1746.668,1654.671,3644184700,1711.822,1604.758,1956559800,1547.15,1452.936,935448988
2008/10/28,1274.795,1353.688,2149777200,1614.616,1705.82,4679280400,1570.987,1642.055,2015777600,1419.479,1490.743,992854132
2008/10/29,1364.083,1316.982,1735582700,1723.234,1658.223,3886948800,1662.038,1576.931,1866442400,1506.81,1426.083,931845787
2008/10/30,1326.181,1358.891,1907500900,1669.968,1697.656,4128429200,1585.517,1590.226,1659295900,1432.329,1436.896,864342014
2008/10/31,1348.504,1327.705,1213567600,1688.09,1663.66,2831453400,1590.45,1562.022,1375404000,1433.449,1406.758,770715889
2008/11/3,1312.787,1323.888,1128002900,1648.556,1653.542,2538109700,1553.878,1539.795,1235494500,1397.764,1388.376,702089599
2008/11/4,1317.959,1313.017,1058110600,1646.201,1627.759,2610016500,1533.754,1513.495,1421215300,1380.37,1374.35,821213985
2008/11/5,1324.385,1370.764,2060425200,1641.264,1691.42,4241821000,1519.801,1563.369,2062891500,1376.978,1423.451,1046316286
2008/11/6,1332.73,1332.714,1322669900,1648.127,1649.776,3078417900,1530.03,1536.598,1677552500,1392.42,1405.798,969393179
2008/11/7,1304.852,1363.458,1377705400,1618.753,1677.827,3152159000,1512.977,1561.221,1783922700,1382.264,1432.779,934002603
2008/11/10,1398.222,1469.623,2885178200,1714.123,1801.665,6394885900,1585.294,1676.277,3189206600,1456.094,1541.301,1486445933
2008/11/11,1460.635,1443.209,2528200300,1795.301,1781.361,6607285100,1671.24,1662.848,3485224500,1539.142,1533.356,1656717625
2008/11/12,1424.959,1457.431,1625086500,1758.479,1801.823,4408796000,1648.085,1704.226,2682596000,1519.727,1580.053,1309787722
2008/11/13,1434.854,1509.893,3348593100,1777.031,1874.082,8323455200,1686.073,1784.497,4750786800,1565.853,1652.164,2170243753
2008/11/14,1524.927,1550.465,3361087000,1893.309,1943.654,9116871700,1802.246,1867.485,5505034000,1666.744,1737.469,2421862298
2008/11/17,1541.339,1572.904,3156935300,1934.737,1987.225,8783662600,1864.308,1959.072,5653591300,1735.42,1827.967,2524329112
2008/11/18,1564.702,1459.109,3726468900,1974.378,1839.819,9727835300,1949.213,1816.285,6397610900,1815.939,1695.211,2738404019
2008/11/19,1455.288,1543.77,3201140800,1831.597,1953.163,8211740800,1803.408,1944.327,5343701900,1678.678,1809.915,2273912628
2008/11/20,1512.185,1511.797,2823313700,1916.7,1932.428,8318703800,1916.873,1948.681,5982260000,1784.899,1811.985,2306182843
2008/11/21,1461.431,1501.093,3041041800,1872.265,1920.735,8304932900,1890.984,1921.04,5508317700,1761.553,1794.57,2191282784
2008/11/24,1493.431,1435.641,1763940500,1913.993,1837.642,5056151700,1920.549,1842.344,3720208500,1792.82,1726.55,1584091124
2008/11/25,1462.973,1435.356,1437584900,1870.055,1834.294,4281459000,1869.016,1827.642,2811945300,1744.91,1714.32,1372723867
2008/11/26,1434.146,1440.636,1386969100,1832.114,1843.495,4556563500,1825.338,1834.774,2396311000,1708.407,1717.216,1085291802
2008/11/27,1527.793,1455.736,3149493200,1961.891,1870.473,8800832200,1961.974,1861.518,4753992000,1830.41,1738.551,2041685441
2008/11/28,1441.344,1411.165,1993485700,1851.103,1829.924,5159066000,1845.296,1841.45,3074142400,1720.299,1719.43,1416563446
2008/12/1,1407.442,1424.864,1538698800,1823.769,1864.205,4838633300,1836.417,1919.475,3717694400,1711.855,1801.671,1854521705
2008/12/2,1391.852,1419.485,1946463600,1821.543,1868.631,6135023500,1878.347,1957.322,5021672300,1763.848,1841.692,2583812646
2008/12/3,1434.796,1486.89,3009436600,1884.601,1952.668,8501914400,1972.398,2039.927,5942907600,1855.188,1912.763,2757172502
2008/12/4,1510.4,1521.595,4361194700,1980.445,1982.928,11918344100,2062.643,2037.723,7428473100,1932.684,1912.809,3161491877
2008/12/5,1510.07,1538.468,2525393300,1969.741,2013.175,7436632600,2024.414,2098.656,5136629000,1898.729,1972.407,2463289312
2008/12/8,1561.28,1602.749,4102570600,2040.474,2095.036,10760713100,2128.684,2190.532,6981108900,1992.513,2054.205,3024377393
2008/12/9,1609.413,1554.506,3418611800,2104.124,2040.847,9250981400,2196.028,2134.58,6084504500,2059.823,2001.218,2664461369
2008/12/10,1546.993,1607.489,3432959500,2028.514,2096.393,8327106200,2123.036,2195.743,5286667900,1985.319,2070.9,2483072135
2008/12/11,1594.662,1567.021,2717285900,2087.43,2046.337,7355623600,2195.483,2127.183,5162982200,2072.233,2013.356,2499666214
2008/12/12,1551.034,1499.292,2663540800,2027.069,1960.38,6738726600,2107.475,2031.992,4550982100,1992.96,1916.198,2001234073
2008/12/15,1524.136,1508.715,1951360900,1991.551,1975.034,5045109600,2063.91,2073.029,3619602900,1942.349,1956.286,1493180269
2008/12/16,1492.238,1512.084,1821562200,1956.995,1994.45,4792487800,2058.666,2110.244,3611541800,1943.035,1983.742,1516903144
2008/12/17,1518.166,1510.349,2096228100,2002.029,2001.42,5868515000,2117.65,2136.309,4433061800,1989.157,2015.495,2019761663
2008/12/18,1508.47,1552.748,2192688100,2001.048,2045.102,5842922400,2135.679,2175.357,4187199200,2015.31,2049.499,1834953249
2008/12/19,1542.793,1554.114,2410630200,2037.369,2052.114,6331122700,2175.756,2194.994,4816794600,2049.622,2066.431,2091123674
2008/12/22,1552.713,1522.438,1800102700,2050.77,2017.549,5294946400,2196.389,2193.475,4255993900,2062.058,2075.308,1804193103
2008/12/23,1521.6,1451.759,2204096400,2019.231,1918.955,6359046400,2197.793,2054.535,4576610000,2080.979,1938.597,2035748521
2008/12/24,1434.588,1428.895,1474691900,1893.225,1887.075,4420183100,2020.957,2010.104,3431408600,1908.522,1895.662,1528442259
2008/12/25,1431.182,1415.829,1392072800,1891.526,1870.765,3991683400,2015.958,2003.488,2818966500,1900.853,1898.36,1298587685
2008/12/26,1414.918,1416.833,1212906100,1868.344,1862.096,3456088800,2006.134,1983.757,2128847700,1898.483,1877.903,1136250985
2008/12/29,1409.727,1407.626,1226006400,1852.413,1854.757,3598687300,1977.214,1984.755,2006006800,1868.908,1873.526,991477385
2008/12/30,1407.058,1390.401,1471358900,1852.949,1833.435,3758462700,1983.457,1971.466,2226918500,1870.866,1865.956,1050076899
2008/12/31,1393.415,1384.914,1301863400,1835.105,1817.722,3563135500,1973.413,1939.433,1991663600,1866.627,1830.823,922093189
2009/1/5,1411.083,1436.885,2098515600,1848.326,1882.959,4818702000,1969.631,2020.243,2471822700,1856.371,1920.098,1400926348
2009/1/6,1436.482,1482.284,3021643900,1880.672,1942.795,7097409700,2016.869,2091.892,3832597900,1915.601,1982.87,1952341634
2009/1/7,1482.015,1468.456,2377335900,1942.671,1931.178,5970216700,2092.737,2104.922,4015590100,1980.763,1995.189,1949938596
2009/1/8,1439.321,1430.087,2325944300,1894.664,1887.991,5344649000,2069.216,2052.3,3359260900,1963.388,1951.985,1675410071
2009/1/9,1428.237,1447.143,1750053500,1886.488,1918.365,4740721600,2050.322,2107.766,3158556400,1951.419,2009.095,1595003080
2009/1/12,1441.632,1441.731,1878698800,1911.736,1920.687,5423415600,2105.154,2137.841,3801176800,2005.761,2032.54,1932460899
2009/1/13,1420.132,1414.08,1834640700,1892.655,1876.185,4981813700,2116.109,2081.672,3335596600,2013.752,1970.025,1608399464
2009/1/14,1413.442,1476.709,2364654000,1873.626,1955.244,5928323100,2078.453,2160.064,3764292800,1965.393,2054.569,1842525932
2009/1/15,1460.608,1469.204,3160958700,1935.386,1954.874,7894364800,2143.046,2181.061,5011255400,2038.809,2079.863,2443366022
2009/1/16,1478.073,1502.004,4332392200,1965.44,1990.214,9653863300,2192.032,2195.634,5314701800,2087.213,2090.017,2457061685
2009/1/19,1522.137,1529.576,3893055100,2010.579,2012.465,8194817700,2209.131,2192.807,4078084600,2100.969,2085.582,1844602400
2009/1/20,1524.822,1539.373,2213241200,2006.525,2025.19,5325926200,2188.611,2214.839,3227392400,2084.215,2111.385,1494255139
2009/1/21,1513.19,1536.759,2709235000,1993.67,2021.71,6411742800,2187.182,2217.626,3876439700,2088.519,2107.868,1732014136
2009/1/22,1547.891,1547.589,2272364300,2034.286,2044.551,5886194700,2232.81,2256.367,4205226900,2119.528,2140.159,1879498295
2009/1/23,1542.932,1538.273,2275549900,2039.522,2032.682,5750410900,2253.321,2238.082,3778117500,2137.28,2122.348,1773065063
2009/2/2,1553.339,1541.678,1644271700,2052.439,2057.063,5145390600,2258.512,2306.769,4270051300,2141.823,2193.694,1959498746
2009/2/3,1542.425,1580.293,3206687000,2056.795,2108.91,8764030200,2307.886,2369.654,6388214800,2193.044,2254.406,2704671730
2009/2/4,1588.613,1631.742,4021921600,2118.563,2166.414,10088842800,2380.624,2423.887,6984697600,2262.955,2297.072,2914894647
2009/2/5,1630.261,1629.466,4555465300,2164.546,2150.971,11510012200,2421.363,2384.764,7374411900,2294.752,2270.259,3232972078
2009/2/6,1634.602,1689.002,3996903200,2158.084,2237.28,10666490400,2390.242,2493.74,7656355200,2276.057,2367.722,3319048044
2009/2/9,1715.15,1716.505,4825044400,2271.593,2296.672,12952367000,2528.801,2579.228,9083410800,2397.062,2441.635,3819226895
2009/2/10,1710.12,1723.548,4298210800,2288.071,2326.755,11629454800,2564.755,2653.213,8170515200,2430.754,2508.645,3627707521
2009/2/11,1694.046,1728.942,5910142800,2287.232,2331.138,14757663700,2609.007,2658.05,9507355000,2468.555,2511.311,4067703745
2009/2/12,1729.663,1699.346,4502671700,2335.401,2318.343,11982621800,2666.491,2707.922,8019710600,2517.744,2557.241,3446548041
2009/2/13,1700.577,1755.569,5767205900,2321.56,2399.065,14040991000,2714.637,2805.01,9003952300,2556.873,2640.39,3742662599
2009/2/16,1771.624,1817.061,6462111800,2421.187,2462.245,15234666900,2833.286,2854.444,9069168700,2664.254,2694.434,4033548159
2009/2/17,1815.57,1763.945,5869238300,2460.569,2385.293,14101499100,2844.215,2738.58,8506908600,2684.796,2591.384,3717889725
2009/2/18,1723.86,1675.858,4561860700,2331.662,2275.843,11542206200,2676.806,2632.908,6899598900,2537.833,2500.357,3012731552
2009/2/19,1688.817,1675.769,3500245100,2295.653,2298.412,9085392800,2661.601,2687.489,5701030500,2524.281,2560.656,2643674257
2009/2/20,1673.975,1695.255,3218262700,2300.806,2344.32,8663206900,2694.784,2776.955,6004358100,2562.188,2643.537,2779956149
2009/2/23,1680.824,1733.424,4338998900,2333.809,2410.481,10946540300,2769.626,2871.792,7358042200,2636.369,2732.416,3230805122
2009/2/24,1703.48,1640.568,4864806000,2376.697,2301.849,12701755500,2838.24,2754.24,8599346200,2705.296,2622.024,3776406804
2009/2/25,1661.746,1662.263,4292633400,2325.039,2304.251,10787752800,2780.335,2771.098,6865757400,2643.359,2650.183,3090342765
2009/2/26,1651.765,1605.611,4372121300,2295.426,2190.185,10220038500,2769.243,2571.276,6572775500,2651.479,2461.931,3131531132
2009/2/27,1592.386,1592.01,3596353800,2164.54,2140.489,8707641500,2528.597,2416.949,5318000100,2411.679,2302.017,2518853849
2009/3/2,1586.56,1592.612,2429895700,2123.367,2164.666,6274618100,2385.838,2478.808,3733312100,2270.113,2374.967,1839469125
2009/3/3,1552.856,1563.97,2452115500,2109.841,2142.154,6616731400,2416.107,2499.826,4413214700,2315.22,2402.438,2132881323
2009/3/4,1568.716,1671.569,5075972700,2150.239,2285.149,11075003300,2508.268,2651.405,6125446600,2411.283,2541.431,2848828809
2009/3/5,1691.246,1694.648,6421105300,2314.079,2304.919,13198734700,2680.324,2671.575,7033177200,2567.045,2564.767,3155502197
2009/3/6,1659.574,1676.79,3667005700,2260.756,2286.576,8596545000,2621.228,2653.469,5080774200,2524.111,2548.335,2452914740
2009/3/9,1689.123,1620.129,3941337700,2302.011,2202.527,8655594800,2661.954,2536.01,5060505200,2555.457,2429.327,2397793976
2009/3/10,1601.654,1648.151,2417051100,2175.306,2240.782,5666044900,2505.93,2601.417,3574068900,2399.628,2487.79,1637750645
2009/3/11,1685.144,1634.077,2919694400,2288.053,2220.38,7083867600,2646.61,2587.371,4386897600,2531.017,2481.957,2011031524
2009/3/12,1623.61,1628.336,2134986700,2208.041,2215.7,5570011100,2572.389,2597.232,3826516200,2468.335,2492.52,1938749717
2009/3/13,1640.526,1626.018,2193075000,2229.25,2205.422,5408309400,2606.879,2569.629,3603512600,2500.239,2469.922,1849013866
2009/3/16,1619.764,1656.184,2180117200,2197.248,2241.614,4877385400,2563.022,2603.058,3129485300,2455.569,2503.905,1575899115
2009/3/17,1656.007,1705.512,3827055600,2244.11,2322.403,9298052800,2608.228,2699.594,5424979900,2505.435,2595.07,2536524233
2009/3/18,1714.993,1702.296,3899548800,2335.417,2332.652,10187007100,2711.166,2734.547,6832836700,2605.721,2624.444,2874194621
2009/3/19,1706.308,1733.8,3731061700,2337.524,2382.564,9731876600,2737.375,2797.155,6584960000,2629.513,2687.284,3003363485
2009/3/20,1737.534,1726.211,4291377700,2389.892,2379.838,10939673800,2799.794,2784.106,6433374800,2687.112,2672.452,2910858029
2009/3/23,1728.656,1767.049,4267097900,2384.67,2439.395,11631304900,2784.889,2843.879,7075225600,2669.212,2723.024,2967479305
2009/3/24,1802.162,1776.117,4601397600,2477.567,2451.783,11199352500,2871.44,2865.333,7237215100,2741.749,2743.763,3223872796
2009/3/25,1764.031,1747.419,3909556800,2435.633,2401.327,9581666000,2849.916,2785.664,6492544400,2728.492,2681.401,2891574663
2009/3/26,1755.869,1811.873,5162153100,2407.762,2479.789,11324945200,2784.891,2853.411,5707036500,2673.702,2747.375,2802422032
2009/3/27,1827.985,1825.631,6077437100,2500.998,2498.931,13536854600,2871.391,2877.88,6967899300,2758.91,2773.332,3286204827
2009/3/30,1829.106,1817.407,4025721600,2501.312,2484.487,9415166500,2880.534,2883.214,5737614800,2774.703,2785.356,2845926880
2009/3/31,1783.724,1830.28,3886053600,2436.778,2507.789,9546175200,2825.931,2914.128,5966752200,2728.744,2814.169,2736959113
2009/4/1,1839.408,1852.019,5010150100,2519.886,2548.222,12630762500,2924.393,2962.839,7632927000,2822.106,2855.853,3471312632
2009/4/2,1859.877,1878.396,5933414300,2558.768,2576.4,13514680600,2972.739,2965.735,7637607700,2864.718,2861.154,3460969607
2009/4/3,1898.695,1892.727,5720505000,2597.916,2570.503,12365521600,2983.219,2934.253,6673960000,2875.424,2848.325,3345438058
2009/4/7,1892.668,1894.124,3921636200,2570.625,2576.95,8608325700,2941.389,2968.519,5302473400,2850.972,2893.858,2501635820
2009/4/8,1883.139,1816.333,4482904100,2563.722,2479.348,9932809400,2959.809,2867.168,6157879700,2884.401,2799.434,2885968990
2009/4/9,1817.203,1847.165,3192113200,2477.419,2517.669,7459370300,2862.107,2915.024,4987113600,2790.232,2860.712,2431322601
2009/4/10,1867.498,1895.159,4369164900,2540.108,2595.53,10414440800,2932.013,3009.376,7207994000,2872.567,2945.905,3221472031
2009/4/13,1915.431,1939.558,6008152700,2621.979,2656.518,13901454100,3030.701,3050.372,7799488500,2960.731,2979.83,3383628121
2009/4/14,1935.995,1949.022,4112730800,2651.197,2676.872,11049130400,3047.771,3099.429,7693697600,2980.064,3030.307,3382844874
2009/4/15,1938.773,1943.35,4541902400,2662.728,2686.99,12066529200,3084.043,3143.821,8377547100,3015.771,3071.288,3546870936
2009/4/16,1945.124,1943.214,4593558600,2690.515,2687.106,12372961300,3151.003,3159.26,8666548000,3079.318,3089.67,3826645963
2009/4/17,1933.504,1920.309,3694311400,2675.668,2650.691,10152880800,3152.36,3119.419,7686481200,3080.732,3042.655,3415627066
2009/4/20,1915.995,1956.777,3608890500,2643.726,2707.667,9590369400,3111.474,3205.884,7352907100,3032.356,3122.537,3311762136
2009/4/21,1926.472,1930.572,4117249600,2670.277,2675.442,10818525200,3173.533,3205.076,7986817800,3094.511,3117.7,3455930110
2009/4/22,1941.168,1874.751,5228353600,2687.857,2576.281,12404641300,3219.339,3042.638,8605184300,3122.587,2959.557,3736400509
2009/4/23,1859.123,1876.424,3260147900,2555.527,2593.564,8088794200,3013.086,3059.709,5531876100,2929.235,2980.154,2521685314
2009/4/24,1886.154,1860.748,2812208200,2605.703,2572.888,7336096900,3070.352,3036.761,5248337500,2990.465,2956.25,2412460655
